video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,pushblishDayName,tagCount
Yg6_xAmNR1E,Snakehips,"ICYMI ""WATER."" with Bryce Vine | Official Video","We linked with Bryce Vine in April for ""WATER."" - check out the video in case you missed it - - - https://youtu.be/2cFdZaVGqt8","['snakehips majestic casual snake hips hip hop block party soul Snakehips', 'Forever', 'Summer', 'Chilled', 'Soulful', 'House', 'Beats', 'Majestic', 'Noisey', 'Pitchfork', 'Fader', 'Earmilk', 'Hype machine']",2022-12-20 17:45:01+00:00,451.0,15.0,,0.0,PT35S,hd,false,Tuesday,13
ufV04I3ZKq8,Snakehips,"ICYMI ""All Around The World"" with Duckwrth | Snakehips Shorts","We linked with Duckwrth in July for ""All Around The World"" - check out the video here directed by the legend Ruff Mercy: https://youtu.be/m_tbWsRMI_o","['snakehips majestic casual snake hips hip hop block party soul Snakehips', 'Forever', 'Summer', 'Chilled', 'Soulful', 'House', 'Beats', 'Majestic', 'Noisey', 'Pitchfork', 'Fader', 'Earmilk', 'Hype machine']",2022-12-19 23:00:32+00:00,346.0,30.0,,0.0,PT19S,hd,false,Monday,13
3pxhZPCaDhc,Snakehips,never worry - Album Loading...,Can’t believe we’re saying this but our first proper album ‘never worry’ is coming early next year! Probably shoulda done this years ago but better late than never 😂😂,"['snakehips majestic casual snake hips hip hop block party soul Snakehips', 'Forever', 'Summer', 'Chilled', 'Soulful', 'House', 'Beats', 'Majestic', 'Noisey', 'Pitchfork', 'Fader', 'Earmilk', 'Hype machine']",2022-12-16 15:34:20+00:00,639.0,23.0,,2.0,PT23S,hd,false,Friday,13
NsKcBV6BGFE,Snakehips,Miami Photo Recap | Snakehips Shorts,,"['snakehips majestic casual snake hips hip hop block party soul Snakehips', 'Forever', 'Summer', 'Chilled', 'Soulful', 'House', 'Beats', 'Majestic', 'Noisey', 'Pitchfork', 'Fader', 'Earmilk', 'Hype machine']",2022-12-15 15:00:20+00:00,303.0,17.0,,1.0,PT18S,hd,false,Thursday,13
KtS--p0INY8,Snakehips,"Snakehips Live in Brooklyn, NY @ The Great Hall, Avant Gardner | Snakehips Shorts","Snakehips ""Solitude"" w/ BIA & Lucky Daye Out Now - https://helixrecords.ffm.to/solitude","['snakehips majestic casual snake hips hip hop block party soul Snakehips', 'Forever', 'Summer', 'Chilled', 'Soulful', 'House', 'Beats', 'Majestic', 'Noisey', 'Pitchfork', 'Fader', 'Earmilk', 'Hype machine']",2022-12-12 16:14:36+00:00,1290.0,43.0,,0.0,PT48S,hd,false,Monday,13
idYBgL39UzQ,Snakehips,Snakehips Recap Live at Art Basel | Snakehips Shorts,"We played our new record ""Solitude"" w/ BIA and Lucky Daye live for the first time last weekend. Check it out at https://helixrecords.ffm.to/solitude","['snakehips majestic casual snake hips hip hop block party soul Snakehips', 'Forever', 'Summer', 'Chilled', 'Soulful', 'House', 'Beats', 'Majestic', 'Noisey', 'Pitchfork', 'Fader', 'Earmilk', 'Hype machine']",2022-12-09 17:06:14+00:00,632.0,27.0,,2.0,PT31S,hd,false,Friday,13
GHOMemWFeqA,Snakehips,"Snakehips ""Solitude"" w/ BIA & Lucky Daye (Visualizer)","Snakehips ""Solitude"" w/ BIA & Lucky Daye Out Now - https://helixrecords.ffm.to/solitude","['snakehips majestic casual snake hips hip hop block party soul Snakehips', 'Forever', 'Summer', 'Chilled', 'Soulful', 'House', 'Beats', 'Majestic', 'Noisey', 'Pitchfork', 'Fader', 'Earmilk', 'Hype machine']",2022-12-02 14:00:07+00:00,60737.0,466.0,,26.0,PT2M55S,hd,false,Friday,13
O7nIIS-yrwU,Snakehips,Our Top 3 Festival Bangers | Snakehips Shorts,"Snakehips & Tinashe ""Who's Gonna Love You Tonight"" Out Now!
Watch the Official Video: https://youtu.be/gvhr-1j0-X4","['snakehips majestic casual snake hips hip hop block party soul Snakehips', 'Forever', 'Summer', 'Chilled', 'Soulful', 'House', 'Beats', 'Majestic', 'Noisey', 'Pitchfork', 'Fader', 'Earmilk', 'Hype machine']",2022-11-29 14:00:22+00:00,780.0,33.0,,0.0,PT35S,hd,false,Tuesday,13
yYLMuwlKu14,Snakehips,Snakehips Live Sets | Snakehips Shorts,"Snakehips & Tinashe ""Who's Gonna Love You Tonight"" Out Now!
Watch the Official Video: https://youtu.be/gvhr-1j0-X4","['snakehips majestic casual snake hips hip hop block party soul Snakehips', 'Forever', 'Summer', 'Chilled', 'Soulful', 'House', 'Beats', 'Majestic', 'Noisey', 'Pitchfork', 'Fader', 'Earmilk', 'Hype machine']",2022-11-25 16:15:06+00:00,1108.0,28.0,,1.0,PT51S,hd,false,Friday,13
GuJDk-znEQU,Snakehips,Behind The Scenes with Tinashe for the Who's Gonna Love You Tonight Official Video,"Snakehips & Tinashe ""Who's Gonna Love You Tonight"" Out Now!
Watch the Official Video: https://youtu.be/gvhr-1j0-X4","['snakehips majestic casual snake hips hip hop block party soul Snakehips', 'Forever', 'Summer', 'Chilled', 'Soulful', 'House', 'Beats', 'Majestic', 'Noisey', 'Pitchfork', 'Fader', 'Earmilk', 'Hype machine']",2022-11-25 00:00:11+00:00,39039.0,2188.0,,32.0,PT43S,hd,false,Friday,13
8L5OHhYZMeE,Snakehips,Recording Piano for Who's Gonna Love You Tonight | Snakehips Shorts,"Snakehips & Tinashe ""Who's Gonna Love You Tonight"" Out Now!
Watch the Official Video: https://youtu.be/gvhr-1j0-X4","['snakehips majestic casual snake hips hip hop block party soul Snakehips', 'Forever', 'Summer', 'Chilled', 'Soulful', 'House', 'Beats', 'Majestic', 'Noisey', 'Pitchfork', 'Fader', 'Earmilk', 'Hype machine']",2022-11-22 20:36:27+00:00,1418.0,75.0,,3.0,PT42S,hd,false,Tuesday,13
BUXj9xrZkbY,Snakehips,"Behind The Scenes | Day 2 on Set of the ""Who's Gonna Love You Tonight"" Music Video","Snakehips & Tinashe ""Who's Gonna Love You Tonight"" Official Video Out Now!","['snakehips majestic casual snake hips hip hop block party soul Snakehips', 'Forever', 'Summer', 'Chilled', 'Soulful', 'House', 'Beats', 'Majestic', 'Noisey', 'Pitchfork', 'Fader', 'Earmilk', 'Hype machine']",2022-11-16 19:22:21+00:00,1451.0,97.0,,1.0,PT58S,hd,false,Wednesday,13
YRxGIDvS5EE,Snakehips,Choosing Drums | Snakehips Shorts,"Snakehips & Tinashe ""Who's Gonna Love You Tonight"" Out Now!","['snakehips majestic casual snake hips hip hop block party soul Snakehips', 'Forever', 'Summer', 'Chilled', 'Soulful', 'House', 'Beats', 'Majestic', 'Noisey', 'Pitchfork', 'Fader', 'Earmilk', 'Hype machine']",2022-11-15 20:55:48+00:00,906.0,69.0,,2.0,PT36S,hd,false,Tuesday,13
bK0iKGeUpFg,Snakehips,Snakehips x Tinashe Official Video Out Now for Who's Gonna Love You Tonight!,Watch it here: https://youtu.be/gvhr-1j0-X4,"['snakehips majestic casual snake hips hip hop block party soul Snakehips', 'Forever', 'Summer', 'Chilled', 'Soulful', 'House', 'Beats', 'Majestic', 'Noisey', 'Pitchfork', 'Fader', 'Earmilk', 'Hype machine']",2022-11-08 17:30:06+00:00,3447.0,209.0,,3.0,PT35S,hd,false,Tuesday,13
gvhr-1j0-X4,Snakehips,"Snakehips & Tinashe ""Who's Gonna Love You Tonight"" (Official Video)","Snakehips & Tinashe - Who's Gonna Love You Tonight
Out Now -- https://helixrecords.ffm.to/whosgonna

Director Axel Kabundji
Producer Arshum Rouhanian
Producer Axel Kabundji
Cinematographer Justin Moore
Executive Producer Konstantin Mekhontsev
Label Rep Lauren Van Der Laan
1st AC Sam Hecker
Gaffer Monty Sloan
Editor Chaz Smedley
Colorist Josh Bohoskey
Production Designer Christin Bandicto
Set Dresser Taariq Elliott
PA Monica Stets
PA Andrew Hawes
PA Raf J. Peralta
PA Lainie Nowicki
Casting Director Stella Jane Goss
BTS Photographer Eric Cisneros
BTS Videographer Ethan Frank
Graphics Mario Bonilla
VFX Miguel Fernandes
Hair Stylist Nina Potts
Wardrobe Stylist Yasi Guilani
Hair Stylist Agent Roderick Muhammad
G&E Van Konstantin Mekhontsev
Production Company Eight Six Production
Love Interest/ Boyfriend Rob Taylor
Friend at Dinner #1 Skylar Pierce
Friend at Dinner #2 Petrina DeLacey
Friend at Dinner #3 Kenya Hally
Friend at Dinner #4 Isaak Adoyi
Love Interest/ Boyfriend Rob Taylor
Boxer Opponent Mr. Margarita James
Outdoor Crew Woman #1 Skyler Pierce
Outdoor Crew Woman #2 Miyoki Jones
The Other Woman #3 Toria Lespier
Outdoor Crew Woman #4 Sequoiah Blaire
""Fight Club Spectator #1/ Outdoor Crew #1"" Jaylan Officer
""Fight Club Spectator #2/ Outdoor Crew #2"" Rockstar Vuitton
Fight Club Spectator #3 Colby Smith
Fight Club Spectator #4 David Burley
Fight Club Spectator #5 Carlen Clark
Fight Club Spectator #6 C.J. Vinson
Fight Club Spectator #7 Elijah Mack
Fight Club Spectator #8 Eric Berey
Fight Club Spectator #9 Cj Hernandez
Fight Club Spectator #10 Leopoldo Saldaña

Follow Snakehips: 
Facebook: https://www.facebook.com/Snakehipsuk/
Twitter: https://twitter.com/snakehipsuk
Instagram: http://www.instagram.com/snakehipsmusic
Website: http://www.snakehipsmusic.com/
Sign up: http://smarturl.it/SnakehipsNL","['snakehips majestic casual snake hips hip hop block party soul Snakehips', 'Forever', 'Summer', 'Chilled', 'Soulful', 'House', 'Beats', 'Majestic', 'Noisey', 'Pitchfork', 'Fader', 'Earmilk', 'Hype machine']",2022-11-08 17:00:10+00:00,354296.0,10361.0,,403.0,PT3M20S,hd,false,Tuesday,13
bI4vNkPBb1I,Snakehips,Snakehips Show Recap Halloween 2022,"Snakehips Halloween 2022 Show Recap Vancouver
#shorts #halloween2022 #snakehips","['snakehips majestic casual snake hips hip hop block party soul Snakehips', 'Forever', 'Summer', 'Chilled', 'Soulful', 'House', 'Beats', 'Majestic', 'Noisey', 'Pitchfork', 'Fader', 'Earmilk', 'Hype machine']",2022-11-02 15:54:26+00:00,791.0,24.0,,1.0,PT32S,hd,false,Wednesday,13
2COH-KX4FRQ,Snakehips,Snakehips & Tinashe - Who's Gonna Love You Tonight (Tom Everett Remix) (Visualizer),"Snakehips & Tinashe - Who's Gonna Love You Tonight (Tom Everett Remix)
Out Now -- https://helixrecords.ffm.to/whosgonna-termx

Follow Snakehips: 
Facebook: https://www.facebook.com/Snakehipsuk/
Twitter: https://twitter.com/snakehipsuk
Instagram: http://www.instagram.com/snakehipsmusic
Website: http://www.snakehipsmusic.com/
Sign up: http://smarturl.it/SnakehipsNL","['snakehips majestic casual snake hips hip hop block party soul Snakehips', 'Forever', 'Summer', 'Chilled', 'Soulful', 'House', 'Beats', 'Majestic', 'Noisey', 'Pitchfork', 'Fader', 'Earmilk', 'Hype machine']",2022-10-17 15:57:59+00:00,3573.0,107.0,,2.0,PT3M46S,hd,false,Monday,13
5OSiydDUjO4,Snakehips,Snakehips & Tinashe - Who's Gonna Love You Tonight (TELYKast Remix) (Visualizer),"Snakehips & Tinashe - Who's Gonna Love You Tonight (TELYKast Remix)
Out Now -- https://helixrecords.ffm.to/whosgonna-trmx

Follow Snakehips: 
Facebook: https://www.facebook.com/Snakehipsuk/
Twitter: https://twitter.com/snakehipsuk
Instagram: http://www.instagram.com/snakehipsmusic
Website: http://www.snakehipsmusic.com/
Sign up: http://smarturl.it/SnakehipsNL","['snakehips majestic casual snake hips hip hop block party soul Snakehips', 'Forever', 'Summer', 'Chilled', 'Soulful', 'House', 'Beats', 'Majestic', 'Noisey', 'Pitchfork', 'Fader', 'Earmilk', 'Hype machine']",2022-10-07 16:29:47+00:00,3304.0,94.0,,3.0,PT2M6S,hd,false,Friday,13
-2lt4G_wHf0,Snakehips,How Snakehips met ⚡️,,,2022-09-26 10:46:34+00:00,1567.0,47.0,,2.0,PT13S,hd,false,Monday,0
j6tSZauISY8,Snakehips,Been along time coming but it was so good to get back in the studio with Tinashe💓,,,2022-09-09 21:12:56+00:00,712.0,37.0,,1.0,PT47S,hd,false,Friday,0
I-o6xoPlYh8,Snakehips,"Snakehips & Tinashe ""Who's Gonna Love You Tonight"" (Visualizer)","Snakehips & Tinashe - Who's Gonna Love You Tonight
Out Now -- https://helixrecords.ffm.to/whosgonna

Follow Snakehips: 
Facebook: https://www.facebook.com/Snakehipsuk/
Twitter: https://twitter.com/snakehipsuk
Instagram: http://www.instagram.com/snakehipsmusic
Website: http://www.snakehipsmusic.com/
Sign up: http://smarturl.it/SnakehipsNL","['snakehips majestic casual snake hips hip hop block party soul Snakehips', 'Forever', 'Summer', 'Chilled', 'Soulful', 'House', 'Beats', 'Majestic', 'Noisey', 'Pitchfork', 'Fader', 'Earmilk', 'Hype machine']",2022-09-09 13:51:12+00:00,141600.0,1566.0,,60.0,PT3M17S,hd,false,Friday,13
m_tbWsRMI_o,Snakehips,Snakehips & Duckwrth - All Around The World (Official Video),"Snakehips & Duckwrth - All Around The World
Snakehips & Duckwrth - All Around The World Out Now on Helix Records! https://helixrecords.ffm.to/aatw

Director: RUFFMERCY
DOP: Chris DelVecchi
Animation: RUFFMERCY
Producer: Jamie Clark
Production: My Accomplice

Follow Snakehips: 
Facebook: https://www.facebook.com/Snakehipsuk/
Twitter: https://twitter.com/snakehipsuk
Instagram: http://www.instagram.com/snakehipsmusic
YouTube: https://www.youtube.com/channel/UCRBM...
Website: http://www.snakehipsmusic.com/
Sign up: http://smarturl.it/SnakehipsNL","['snakehips majestic casual snake hips hip hop block party soul Snakehips', 'Forever', 'Summer', 'Chilled', 'Soulful', 'House', 'Beats', 'Majestic', 'Noisey', 'Pitchfork', 'Fader', 'Earmilk', 'Hype machine', 'Helix', 'Helix Records', 'Payday Records', 'Dance', 'Techno', 'Tech House', 'HR', 'Future Bass', 'EDM', 'Dance EDM', 'Snakehips', 'Water', 'WATER', 'WATER.', 'Snakehips Water', 'Brcye Vine', 'Vine', 'Bryce', 'Snake', 'Hips', 'Snakehips - WATER. feat. Bryce Vine']",2022-08-18 16:00:09+00:00,150356.0,622.0,,26.0,PT2M51S,hd,false,Thursday,34
Avxq9bxjkGQ,Snakehips,Snakehips w/ Duckwrth - All Around The World (Visualizer),All Around The World - Out Now https://helixrecords.ffm.to/aatw,"['snakehips majestic casual snake hips hip hop block party soul Snakehips', 'Forever', 'Summer', 'Chilled', 'Soulful', 'House', 'Beats', 'Majestic', 'Noisey', 'Pitchfork', 'Fader', 'Earmilk', 'Hype machine', 'duckwrth']",2022-07-01 19:11:33+00:00,76419.0,372.0,,7.0,PT2M48S,hd,false,Friday,14
2cFdZaVGqt8,Snakehips,Snakehips - WATER. feat. Bryce Vine (Official Video),"Snakehips - WATER. feat. Bryce Vine
Snakehips - WATER. feat. Bryce Vine Out Now on Helix Records!
https://helixrecords.ffm.to/snakehipswater

Follow Snakehips: 
Facebook: https://www.facebook.com/Snakehipsuk/
Twitter: https://twitter.com/snakehipsuk
Instagram: http://www.instagram.com/snakehipsmusic
YouTube: https://www.youtube.com/channel/UCRBMw93r6YsrWS3B1rsPoyw
Website: http://www.snakehipsmusic.com/
Sign up: http://smarturl.it/SnakehipsNL","['snakehips majestic casual snake hips hip hop block party soul Snakehips', 'Forever', 'Summer', 'Chilled', 'Soulful', 'House', 'Beats', 'Majestic', 'Noisey', 'Pitchfork', 'Fader', 'Earmilk', 'Hype machine', 'Helix Records', 'Helix', 'WATER', 'Snakehips', 'Snake', 'Hips', 'WATER.', 'Snakehips Water', 'Water Snakehips']",2022-04-27 16:30:09+00:00,184914.0,1666.0,,72.0,PT2M47S,hd,false,Wednesday,22
i1XVtCte5CI,Snakehips,Snakehips & Tony Romera - On My Body,"Snakehips & Tony Romera - On My Body
Stream/Download: https://orcd.co/nwr012

----------------------------------------------------
Follow Never Worry Records:

Facebook: https://www.facebook.com/Never-Worry-Records-100694602101380
Instagram: https://www.instagram.com/neverworryrecords/
Twitter: https://twitter.com/neverworryrecs
Soundcloud: https://soundcloud.com/neverworryrecords

Follow Snakehips: 

Facebook: https://www.facebook.com/Snakehipsuk/
Twitter: https://twitter.com/snakehipsuk
Instagram: http://www.instagram.com/snakehipsmusic
YouTube: https://www.youtube.com/channel/UCRBMw93r6YsrWS3B1rsPoyw
Website: http://www.snakehipsmusic.com/
Sign up: http://smarturl.it/SnakehipsNL

Follow Tony Romera

Facebook - https://www.facebook.com/TonyRomera
Twitter - https://twitter.com/tonyromera
Instagram - https://www.instagram.com/tonyromera/

#Snakehips #TonyRomera #OnMyBody #CoupleBandz #Visualiser #Visualizer","['snakehips majestic casual snake hips hip hop block party soul Snakehips', 'Forever', 'Summer', 'Chilled', 'Soulful', 'House', 'Beats', 'Majestic', 'Noisey', 'Pitchfork', 'Fader', 'Earmilk', 'Hype machine']",2022-03-22 16:09:45+00:00,13001.0,315.0,,15.0,PT3M26S,hd,false,Tuesday,13
cbOXajWzPyM,Snakehips,Snakehips & Promnite - Couple Bandz,"Snakehips & Promnite - Couple Bandz
Stream/Download: https://orcd.co/nwr012

----------------------------------------------------
Follow Never Worry Records:

Facebook: https://www.facebook.com/Never-Worry-Records-100694602101380
Instagram: https://www.instagram.com/neverworryrecords/
Twitter: https://twitter.com/neverworryrecs
Soundcloud: https://soundcloud.com/neverworryrecords

Follow Snakehips: 

Facebook: https://www.facebook.com/Snakehipsuk/
Twitter: https://twitter.com/snakehipsuk
Instagram: http://www.instagram.com/snakehipsmusic
YouTube: https://www.youtube.com/channel/UCRBMw93r6YsrWS3B1rsPoyw
Website: http://www.snakehipsmusic.com/
Sign up: http://smarturl.it/SnakehipsNL

Follow Promnite

Facebook - https://www.facebook.com/Promnitebeats
Twitter - https://twitter.com/promnite
Instagram - https://www.instagram.com/promnite/

#Snakehips #Promnite #CoupleBandz #Visualiser #Visualizer","['snakehips majestic casual snake hips hip hop block party soul Snakehips', 'Forever', 'Summer', 'Chilled', 'Soulful', 'House', 'Beats', 'Majestic', 'Noisey', 'Pitchfork', 'Fader', 'Earmilk', 'Hype machine']",2022-03-22 15:49:22+00:00,8131.0,235.0,,11.0,PT3M45S,hd,false,Tuesday,13
QCfFpInRNw4,Snakehips,Snakehips x Tchami - Tonight (Official Lyric Video),"Snakehips x Tchami - Tonight
Stream/Download: https://orcd.co/nwr010

----------------------------------------------------
Follow Snakehips: 

Facebook: https://www.facebook.com/Snakehipsuk/
Twitter: https://twitter.com/snakehipsuk
Instagram: http://www.instagram.com/snakehipsmusic
YouTube: https://www.youtube.com/channel/UCRBMw93r6YsrWS3B1rsPoyw
Website: http://www.snakehipsmusic.com/
Sign up: http://smarturl.it/SnakehipsNL

Follow Tchami

Facebook - https://www.facebook.com/iamTchami 
Twitter - https://twitter.com/iamTchami
Instagram - https://www.instagram.com/tchami
Soundcloud - https://soundcloud.com/iamtchami
Spotify - https://open.spotify.com/artist/Tchami
Youtube - https://www.youtube.com/user/TchamiTV

Follow Never Worry Records:

Facebook: https://www.facebook.com/Never-Worry-Records-100694602101380
Instagram: https://www.instagram.com/neverworryrecords/
Twitter: https://twitter.com/neverworryrecs
Soundcloud: https://soundcloud.com/neverworryrecords

#Snakehips #Tchami #Tonight #Lyrics #LyricVideo","['snakehips majestic casual snake hips hip hop block party soul Snakehips', 'Forever', 'Summer', 'Chilled', 'Soulful', 'House', 'Beats', 'Majestic', 'Noisey', 'Pitchfork', 'Fader', 'Earmilk', 'Hype machine']",2022-03-03 17:05:09+00:00,35922.0,662.0,,22.0,PT3M42S,hd,false,Thursday,13
3SJ8-ky0fMw,Snakehips,Snakehips - All Over U (Official Lyric Video),"Snakehips - All Over U (Official Lyric Video)
Stream/Download: https://orcd.co/nwr002

----------------------------------------------------
Follow Never Worry Records:

Facebook: https://www.facebook.com/Never-Worry-Records-100694602101380
Instagram: https://www.instagram.com/neverworryrecords/
Twitter: https://twitter.com/neverworryrecs
Soundcloud: https://soundcloud.com/neverworryrecords

Follow Snakehips: 

Facebook: https://www.facebook.com/Snakehipsuk/
Twitter: https://twitter.com/snakehipsuk
Instagram: http://www.instagram.com/snakehipsmusic
YouTube: https://www.youtube.com/channel/UCRBMw93r6YsrWS3B1rsPoyw
Website: http://www.snakehipsmusic.com/
Sign up: http://smarturl.it/SnakehipsNL

#Snakehips #AllOverU #LyricVideo #HouseMusic #DanceMusic","['snakehips majestic casual snake hips hip hop block party soul Snakehips', 'Forever', 'Summer', 'Chilled', 'Soulful', 'House', 'Beats', 'Majestic', 'Noisey', 'Pitchfork', 'Fader', 'Earmilk', 'Hype machine']",2021-11-27 18:00:10+00:00,17712.0,594.0,,31.0,PT3M9S,hd,false,Saturday,13
bIg37zmuBtc,Snakehips,Snakehips x Armand Van Helden - Freedom (You Bring Me) (Official Lyric Video),"Snakehips x Armand Van Helden - Freedom (You Bring Me)
Stream/Download: https://orcd.co/nwr002

----------------------------------------------------
Follow Never Worry Records:

Facebook: https://www.facebook.com/Never-Worry-Records-100694602101380
Instagram: https://www.instagram.com/neverworryrecords/
Twitter: https://twitter.com/neverworryrecs
Soundcloud: https://soundcloud.com/neverworryrecords

Follow Snakehips: 

Facebook: https://www.facebook.com/Snakehipsuk/
Twitter: https://twitter.com/snakehipsuk
Instagram: http://www.instagram.com/snakehipsmusic
YouTube: https://www.youtube.com/channel/UCRBMw93r6YsrWS3B1rsPoyw
Website: http://www.snakehipsmusic.com/
Sign up: http://smarturl.it/SnakehipsNL

Follow Armand Van Helden:

Facebook: https://www.facebook.com/armandvanhelden
Instagram: https://www.instagram.com/armandvanhelden/

#Snakehips #ArmandVanHelden #Freedom #LyricVideo #HouseMusic #YouBringMe #DanceMusic","['snakehips majestic casual snake hips hip hop block party soul Snakehips', 'Forever', 'Summer', 'Chilled', 'Soulful', 'House', 'Beats', 'Majestic', 'Noisey', 'Pitchfork', 'Fader', 'Earmilk', 'Hype machine']",2021-08-04 17:00:13+00:00,94761.0,1052.0,,27.0,PT3M9S,hd,false,Wednesday,13
nJimxlSD53c,Snakehips,Snakehips ft. EARTHGANG - Run It Up (Official Lyric Video),"Snakehips ft. EARTHGANG - Run It Up 
Stream/Download: https://orcd.co/nwr001

----------------------------------------------------
Follow Never Worry Records:

Facebook: https://www.facebook.com/Never-Worry-Records-100694602101380
Instagram: https://www.instagram.com/neverworryrecords/
Twitter: https://twitter.com/neverworryrecs
Soundcloud: https://soundcloud.com/neverworryrecords

Follow Snakehips: 

Facebook: https://www.facebook.com/Snakehipsuk/
Twitter: https://twitter.com/snakehipsuk
Instagram: http://www.instagram.com/snakehipsmusic
YouTube: https://www.youtube.com/channel/UCRBMw93r6YsrWS3B1rsPoyw
Website: http://www.snakehipsmusic.com/
Sign up: http://smarturl.it/SnakehipsNL

Follow Earthgang:

Facebook: https://www.facebook.com/EarthGanghbt
Twitter: https://twitter.com/earthgang/
Instagram: https://www.instagram.com/earthgang/
YouTube: https://www.youtube.com/channel/UCJusRtmsqq629xjPM4EskBg

#Snakehips #RunItUp #EARTHGANG #LyricVideo","['snakehips majestic casual snake hips hip hop block party soul Snakehips', 'Forever', 'Summer', 'Chilled', 'Soulful', 'House', 'Beats', 'Majestic', 'Noisey', 'Pitchfork', 'Fader', 'Earmilk', 'Hype machine']",2021-06-17 17:00:14+00:00,113070.0,2879.0,,89.0,PT2M59S,hd,false,Thursday,13
5fey3oslbqU,SnakehipsVEVO,Lie for You (Gorgon City Remix) [Visualiser],"Snakehips & Jess Glynne feat. A Boogie wit da Hoodie & Davido - Lie for You (Gorgon City Remix)
Listen/Download: https://smarturl.it/LieForYou_GC?IQid=yt

'Lie for You' out now: https://smarturl.it/LieForYou?IQid=yt

More from Snakehips: https://www.youtube.com/playlist?list=PL2u2KGIDXNRH8GF465aclA7BczXJovQvU

---------------------
  
Follow Snakehips: 

Facebook: https://www.facebook.com/Snakehipsuk/
Twitter: https://twitter.com/snakehipsuk
Instagram: http://www.instagram.com/snakehipsmusic
YouTube: https://www.youtube.com/channel/UCRBMw93r6YsrWS3B1rsPoyw
Website: http://www.snakehipsmusic.com/
Sign up: http://smarturl.it/SnakehipsNL

Follow Jess Glynne:

Facebook: https://www.facebook.com/JessGlynne
Twitter: https://twitter.com/jessglynne
Instagram: https://www.instagram.com/jessglynne
YouTube: https://www.youtube.com/channel/UCRKNyJc9Bo1vbBO_67wyQEQ
Website: https://www.jessglynne.co.uk/

Follow Davido:

Facebook: https://www.facebook.com/davidoofficial2
Twitter: https://twitter.com/iam_davido
Instagram: https://instagram.com/davidoofficial
YouTube: https://www.youtube.com/channel/UCkBV3nBa0iRdxEGc4DUS3xA
Website: http://iamdavido.com

Follow A Boogie wit da Hoodie:

Facebook: https://www.facebook.com/ArtistHBTL/
Twitter: https://twitter.com/artisthbtl
Instagram: https://www.instagram.com/artisthbtl/
YouTube: https://www.youtube.com/channel/UCfgsFOdVScKetBXYrFNr5LQ

Follow Gorgon City:

Facebook: https://www.facebook.com/gorgoncity/
Twitter: https://twitter.com/GorgonCity
Instagram: https://www.instagram.com/gorgoncity/
YouTube: https://www.youtube.com/user/GorgonCityTv
Website: https://www.gorgoncity.com/

---------------------

#Snakehips #JessGlynne #Davido #ABoogieWitDaHoodie #LieForYou #GorgonCity #Remix","['snakehips', 'snakehips lie for you', 'snakehips jess glynne', 'oh i wanna lie for you', 'lie for you lyrics', 'jess glynne 2020', 'snakehips 2020', 'davido 2020', 'a boogie wit da hoodie 2020', 'snakehips davido', 'snakehips a boogie wit da hoodie', 'jess glynne lie for you', 'davido lie for you', 'a boogie wit da hoodie lie for you', 'snakehips all my friends', ""snakehips don't leave"", 'snakehips on and on', 'snakehips forever', 'snakehips either way', 'snakehips cruel', 'jess']",2020-10-02 07:00:01+00:00,86865.0,1499.0,,38.0,PT3M28S,hd,false,Friday,21
